,cpufreq,uncore_min,uncore_max,reducermaxSizeInFlight,shufflefilebuffer,shufflesortbypassMergeThreshold,speculationinterval,speculationmultiplier,speculationquantile,broadcastblockSize,iocompressionsnappyblockSize,kryoserializerbuffermax,kryoserializerbuffer,drivermemory,executormemory,networktimeout,localitywait,taskmaxFailures,shufflecompress,memoryfraction,shufflespillcompress,broadcastcompress,memorystorageFraction
1901,1800000,30,30,85,87,380,980,4,0.7,18,120,76,122,11,15,460,5,8,1,0.8999999999999999,0,0,1.0
1902,3000000,15,15,107,119,420,510,5,0.5,38,81,52,54,11,10,60,8,1,1,0.5,1,0,0.6
1903,2400000,30,30,27,83,950,640,4,0.5,32,88,76,90,14,11,320,7,5,1,1.0,0,1,0.6
1904,2400000,10,10,124,61,340,750,4,0.7,50,61,60,78,10,8,100,7,8,0,1.0,0,1,0.7999999999999999
1905,2400000,30,30,67,55,220,300,2,1.0,38,83,54,102,10,16,460,2,8,1,0.8999999999999999,1,1,1.0
1906,1800000,15,15,28,51,430,110,4,1.0,38,45,30,104,14,18,80,8,5,0,0.8999999999999999,1,0,0.7999999999999999
1907,1200000,30,30,63,125,880,430,3,0.8999999999999999,6,125,90,94,9,14,420,1,1,0,0.8999999999999999,0,0,0.5
1908,1200000,30,30,88,81,690,330,4,0.6,16,30,94,42,9,9,140,2,7,0,1.0,1,0,0.6
1909,2400000,20,20,60,72,730,490,4,0.8999999999999999,36,94,94,102,11,11,80,10,7,0,0.8999999999999999,0,0,0.5
1910,1200000,20,20,48,73,130,270,3,0.7999999999999999,50,79,108,24,8,10,20,10,3,0,0.7,1,1,1.0
1911,1800000,20,20,116,102,360,890,2,0.7,6,27,48,122,14,15,20,9,6,1,0.7999999999999999,1,0,0.6
1912,1200000,20,20,90,72,130,610,2,0.7,52,90,88,54,9,8,360,6,6,1,0.7999999999999999,0,0,0.7
1913,2400000,20,20,90,52,260,720,3,0.7999999999999999,52,104,38,48,11,16,380,9,5,0,0.7999999999999999,0,1,0.6
1914,3000000,20,20,65,32,110,420,3,0.6,10,75,56,76,9,16,100,6,6,1,0.8999999999999999,0,0,1.0
1915,1800000,15,15,86,92,920,1000,2,0.6,28,80,62,116,10,18,60,7,3,1,0.6,1,0,0.8999999999999999
1916,2400000,10,10,102,118,320,700,1,1.0,64,80,68,92,12,10,100,9,2,1,0.7,0,1,0.5
1917,2400000,10,10,45,109,380,420,5,1.0,6,78,94,74,14,16,420,3,3,0,0.8999999999999999,0,1,0.7
1918,1200000,15,15,78,115,450,110,2,0.7,38,91,124,40,10,8,420,6,4,1,0.8999999999999999,1,1,0.5
1919,1800000,30,30,103,42,700,740,1,0.7999999999999999,12,74,26,66,9,13,280,6,1,1,0.7999999999999999,1,1,0.7
1920,3000000,15,15,25,56,570,170,4,1.0,28,113,58,88,14,9,220,5,8,1,0.5,1,0,0.5
1921,3000000,15,15,109,69,410,630,4,0.8999999999999999,62,70,88,24,13,13,80,8,1,0,0.5,1,1,0.6
1922,2400000,10,10,82,106,410,970,2,0.8999999999999999,4,64,28,110,12,10,60,6,2,0,0.8999999999999999,1,0,0.5
1923,3000000,15,15,42,115,730,880,1,0.8999999999999999,6,105,78,108,8,14,120,3,2,1,0.5,1,1,0.6
1924,2400000,30,30,54,104,430,560,2,0.7,4,40,66,122,14,10,40,6,6,0,0.6,1,0,0.6
1925,2400000,10,10,72,105,750,360,5,0.8999999999999999,8,118,106,54,14,16,340,1,2,0,0.6,1,0,0.7
1926,3000000,15,15,73,64,840,780,4,0.5,42,109,114,124,8,9,20,8,5,1,0.6,0,1,0.8999999999999999
1927,3000000,30,30,127,110,250,870,2,0.8999999999999999,14,124,64,60,10,14,480,7,8,0,0.6,1,0,0.8999999999999999
1928,3000000,20,20,54,31,540,420,2,1.0,26,84,72,92,11,9,200,1,2,0,0.6,1,1,1.0
1929,2400000,10,10,74,40,820,360,4,0.7999999999999999,22,91,88,82,14,18,340,3,2,1,0.8999999999999999,1,1,0.8999999999999999
1930,1800000,10,10,100,26,220,460,1,0.7999999999999999,16,87,74,74,8,14,240,6,6,1,0.7999999999999999,0,1,0.7
1931,1200000,20,20,78,86,230,360,4,0.6,60,124,32,48,14,18,220,6,7,0,0.5,0,0,1.0
1932,3000000,15,15,94,79,450,230,2,1.0,6,115,36,96,10,12,160,3,1,0,1.0,0,1,1.0
1933,1800000,30,30,118,66,550,640,3,0.7,8,72,68,26,14,18,440,7,5,1,0.8999999999999999,0,1,0.8999999999999999
1934,2400000,20,20,24,66,950,370,3,0.8999999999999999,6,120,92,114,12,11,440,3,2,1,0.8999999999999999,1,1,0.7
1935,3000000,30,30,68,66,370,770,3,0.7,18,47,28,90,10,15,400,8,8,0,1.0,0,1,0.6
1936,2400000,15,15,124,122,870,250,3,1.0,40,90,94,72,14,17,480,8,5,1,0.6,1,1,0.6
1937,1200000,10,10,26,97,200,450,5,1.0,56,49,94,88,9,13,400,9,2,0,0.7,0,1,0.7
1938,3000000,30,30,29,128,550,590,5,0.8999999999999999,58,38,102,48,14,13,420,7,8,0,0.6,0,0,0.8999999999999999
1939,3000000,15,15,102,100,640,160,3,0.6,6,55,38,112,9,13,60,9,1,1,0.5,1,0,0.7
1940,3000000,15,15,89,89,530,190,1,0.8999999999999999,42,57,58,50,8,16,300,1,3,0,0.8999999999999999,0,1,1.0
1941,1200000,10,10,26,123,710,440,3,0.5,42,62,120,46,12,11,180,5,8,1,0.6,0,1,0.7999999999999999
1942,1200000,15,15,102,52,810,310,5,0.8999999999999999,60,45,82,34,10,17,300,6,6,0,0.8999999999999999,0,0,0.8999999999999999
1943,2400000,20,20,119,105,160,760,4,1.0,52,78,102,126,8,16,220,9,3,1,0.7,0,1,1.0
1944,3000000,30,30,71,41,640,510,1,1.0,48,83,102,118,8,8,60,1,3,0,1.0,0,1,0.6
1945,1800000,30,30,108,52,630,220,1,0.6,28,123,60,110,14,17,500,5,3,1,0.5,1,1,0.5
1946,1800000,30,30,123,32,970,730,4,1.0,36,44,90,34,8,8,280,4,3,0,0.8999999999999999,1,1,0.6
1947,2400000,10,10,52,40,980,870,2,0.7999999999999999,22,35,84,80,13,14,220,4,2,0,0.8999999999999999,0,0,0.6
1948,2400000,20,20,35,34,800,660,2,0.8999999999999999,18,95,92,62,9,16,80,4,8,1,0.7,0,1,1.0
1949,2400000,15,15,113,86,490,750,4,1.0,24,35,36,124,13,11,100,1,4,1,0.6,1,1,0.6
1950,1200000,30,30,42,74,160,1000,2,0.5,22,62,24,38,10,10,440,4,4,0,0.7999999999999999,1,1,0.7
1951,1200000,10,10,41,114,130,610,2,0.7999999999999999,40,117,78,84,8,9,160,3,2,1,0.7,0,1,0.7
1952,1200000,30,30,110,119,870,150,5,0.8999999999999999,24,98,126,90,14,13,220,6,6,0,1.0,0,0,0.5
1953,1800000,30,30,103,81,210,920,2,1.0,32,104,128,80,9,15,120,7,1,1,0.8999999999999999,0,1,0.5
1954,3000000,15,15,34,81,140,460,2,0.6,38,114,44,126,11,9,80,6,2,0,0.7999999999999999,1,1,0.6
1955,1200000,20,20,57,34,1000,520,4,0.8999999999999999,14,94,24,102,12,14,120,8,3,1,0.7,1,0,0.5
1956,3000000,30,30,119,98,650,250,5,0.6,14,57,26,108,8,18,140,9,7,0,0.5,0,0,0.7999999999999999
1957,3000000,15,15,68,28,740,610,5,0.7,64,108,74,90,10,16,100,10,8,1,0.6,1,1,0.8999999999999999
1958,2400000,30,30,121,92,600,490,1,1.0,26,38,88,114,11,14,180,4,3,1,0.5,0,1,1.0
1959,1200000,15,15,114,70,140,390,4,0.8999999999999999,64,57,40,66,13,18,20,6,8,0,0.5,1,0,0.8999999999999999
1960,1200000,30,30,79,95,300,230,4,0.5,52,84,26,38,14,9,160,5,7,0,0.8999999999999999,1,1,0.8999999999999999
1961,1800000,10,10,108,60,180,950,5,1.0,10,54,54,110,9,15,280,4,6,0,0.7,0,1,0.6
1962,1800000,20,20,64,118,330,730,1,0.7,34,48,94,40,8,13,140,3,6,0,0.5,1,0,0.5
1963,1200000,15,15,63,44,140,430,4,0.7,50,38,34,74,12,16,260,8,6,0,0.7,0,0,0.5
1964,1800000,15,15,79,75,730,490,1,0.7999999999999999,54,106,114,66,9,10,140,2,7,1,0.6,0,1,1.0
1965,1200000,10,10,123,66,690,260,4,0.7,12,64,98,78,8,9,380,10,1,0,0.6,0,0,0.7
1966,1800000,20,20,95,30,520,150,3,0.7999999999999999,52,115,86,118,11,11,340,6,6,1,0.5,1,0,0.7999999999999999
1967,3000000,30,30,35,63,200,290,2,0.8999999999999999,22,91,46,76,11,16,480,3,2,1,0.7,1,1,0.7
1968,2400000,30,30,111,62,600,920,3,0.7,6,55,118,32,12,18,300,2,6,1,0.5,1,0,1.0
1969,2400000,15,15,124,42,250,460,5,0.7999999999999999,38,109,84,126,11,14,480,5,1,0,0.7999999999999999,0,0,0.5
1970,1200000,15,15,44,51,610,840,1,0.7999999999999999,18,113,120,120,8,13,160,7,2,0,0.6,1,0,0.7999999999999999
1971,3000000,20,20,125,27,860,450,1,0.6,16,98,112,70,11,13,300,10,1,0,1.0,0,0,0.5
1972,1200000,10,10,35,51,590,940,2,0.8999999999999999,30,58,46,94,9,10,480,1,2,1,0.7999999999999999,1,0,0.5
1973,1200000,30,30,121,99,610,730,2,0.7999999999999999,46,63,36,86,13,17,120,4,4,1,0.5,0,0,0.7999999999999999
1974,1200000,15,15,31,96,350,640,2,1.0,38,76,82,30,13,16,420,6,2,0,0.8999999999999999,0,1,0.7999999999999999
1975,1800000,15,15,44,109,930,550,4,0.7999999999999999,44,65,98,64,11,11,280,4,1,0,0.8999999999999999,1,0,0.7999999999999999
